"identifier","setSpec","id","repository"
"oai:clok.uclan.ac.uk:9353","74797065733D626F6F6B5F73656374696F6E","83068","17"
"oai:clok.uclan.ac.uk:9354","7374617475733D707562","83069","17"
"oai:clok.uclan.ac.uk:9354","7375626A656374733D54:5431","83070","17"
"oai:clok.uclan.ac.uk:9354","74797065733D626F6F6B5F73656374696F6E","83071","17"
"oai:clok.uclan.ac.uk:9355","7374617475733D707562","83072","17"
"oai:clok.uclan.ac.uk:9355","7375626A656374733D54:5448","83073","17"
"oai:clok.uclan.ac.uk:9355","74797065733D626F6F6B","83074","17"
"oai:clok.uclan.ac.uk:9356","7374617475733D707562","83075","17"
"oai:clok.uclan.ac.uk:9356","7375626A656374733D48:4831","83076","17"
"oai:clok.uclan.ac.uk:9356","74797065733D6D6F6E6F6772617068","83077","17"
"oai:clok.uclan.ac.uk:9357","7374617475733D707562","83078","17"
"oai:clok.uclan.ac.uk:9357","7375626A656374733D54:5448","83079","17"
"oai:clok.uclan.ac.uk:9357","74797065733D636F6E666572656E63655F6974656D","83080","17"
"oai:clok.uclan.ac.uk:9358","7374617475733D707562","83081","17"
"oai:clok.uclan.ac.uk:9358","7375626A656374733D54:5448","83082","17"
"oai:clok.uclan.ac.uk:9358","74797065733D636F6E666572656E63655F6974656D","83083","17"
"oai:clok.uclan.ac.uk:9359","7374617475733D707562","83084","17"
"oai:clok.uclan.ac.uk:9359","7375626A656374733D54:5448","83085","17"
"oai:clok.uclan.ac.uk:9359","74797065733D636F6E666572656E63655F6974656D","83086","17"
"oai:clok.uclan.ac.uk:9360","7374617475733D707562","83087","17"
"oai:clok.uclan.ac.uk:9360","7375626A656374733D54:5448","83088","17"
"oai:clok.uclan.ac.uk:9360","74797065733D636F6E666572656E63655F6974656D","83089","17"
"oai:clok.uclan.ac.uk:9362","7374617475733D707562","83090","17"
"oai:clok.uclan.ac.uk:9362","7375626A656374733D50:5031","83091","17"
"oai:clok.uclan.ac.uk:9362","74797065733D636F6E666572656E63655F6974656D","83092","17"
"oai:clok.uclan.ac.uk:9363","7374617475733D707562","83093","17"
"oai:clok.uclan.ac.uk:9363","7375626A656374733D54:5448","83094","17"
"oai:clok.uclan.ac.uk:9363","74797065733D61727469636C65","83095","17"
"oai:clok.uclan.ac.uk:9364","7374617475733D707562","83096","17"
"oai:clok.uclan.ac.uk:9364","7375626A656374733D50:5045","83097","17"
"oai:clok.uclan.ac.uk:9364","74797065733D626F6F6B5F73656374696F6E","83098","17"
"oai:clok.uclan.ac.uk:9365","7374617475733D707562","83099","17"
"oai:clok.uclan.ac.uk:9365","7375626A656374733D50:5031","83100","17"
"oai:clok.uclan.ac.uk:9365","74797065733D626F6F6B5F73656374696F6E","83101","17"
"oai:clok.uclan.ac.uk:9366","7374617475733D707562","83102","17"
"oai:clok.uclan.ac.uk:9366","7375626A656374733D50:5031","83103","17"
"oai:clok.uclan.ac.uk:9366","74797065733D61727469636C65","83104","17"
"oai:clok.uclan.ac.uk:9367","7374617475733D707562","83105","17"
"oai:clok.uclan.ac.uk:9367","7375626A656374733D50:5031","83106","17"
"oai:clok.uclan.ac.uk:9367","74797065733D61727469636C65","83107","17"
"oai:clok.uclan.ac.uk:9368","7374617475733D707562","83108","17"
"oai:clok.uclan.ac.uk:9368","7375626A656374733D50:5031","83109","17"
"oai:clok.uclan.ac.uk:9368","74797065733D61727469636C65","83110","17"
"oai:clok.uclan.ac.uk:9369","7374617475733D707562","83111","17"
"oai:clok.uclan.ac.uk:9369","7375626A656374733D50:5031","83112","17"
"oai:clok.uclan.ac.uk:9369","74797065733D61727469636C65","83113","17"
"oai:clok.uclan.ac.uk:9370","7374617475733D707562","83114","17"
"oai:clok.uclan.ac.uk:9370","7375626A656374733D50:5031","83115","17"
"oai:clok.uclan.ac.uk:9370","74797065733D61727469636C65","83116","17"
"oai:clok.uclan.ac.uk:9371","7374617475733D707562","83117","17"
"oai:clok.uclan.ac.uk:9371","7375626A656374733D50:5031","83118","17"
"oai:clok.uclan.ac.uk:9371","74797065733D626F6F6B5F73656374696F6E","83119","17"
"oai:clok.uclan.ac.uk:9372","7374617475733D707562","83120","17"
"oai:clok.uclan.ac.uk:9372","7375626A656374733D52:5247","83121","17"
"oai:clok.uclan.ac.uk:9372","7375626A656374733D52:5256","83122","17"
"oai:clok.uclan.ac.uk:9372","74797065733D61727469636C65","83123","17"
"oai:clok.uclan.ac.uk:9394","7374617475733D707562","83124","17"
"oai:clok.uclan.ac.uk:9394","7375626A656374733D48:4854","83125","17"
"oai:clok.uclan.ac.uk:9394","74797065733D61727469636C65","83126","17"
"oai:clok.uclan.ac.uk:9422","7374617475733D707562","83127","17"
"oai:clok.uclan.ac.uk:9422","7375626A656374733D48:484E","83128","17"
"oai:clok.uclan.ac.uk:9422","74797065733D6D6F6E6F6772617068","83129","17"
"oai:clok.uclan.ac.uk:9423","7374617475733D707562","83130","17"
"oai:clok.uclan.ac.uk:9423","7375626A656374733D48:4854","83131","17"
"oai:clok.uclan.ac.uk:9423","7375626A656374733D50:5031","83132","17"
"oai:clok.uclan.ac.uk:9423","74797065733D61727469636C65","83133","17"
"oai:clok.uclan.ac.uk:9424","7374617475733D707562","83134","17"
"oai:clok.uclan.ac.uk:9424","7375626A656374733D5A:5A41:5A4134303530","83135","17"
"oai:clok.uclan.ac.uk:9424","74797065733D626F6F6B5F73656374696F6E","83136","17"
"oai:clok.uclan.ac.uk:9426","7374617475733D707562","83137","17"
"oai:clok.uclan.ac.uk:9426","7375626A656374733D4E:4E31","83138","17"
"oai:clok.uclan.ac.uk:9426","74797065733D61727469636C65","83139","17"
"oai:clok.uclan.ac.uk:9429","7374617475733D707562","83140","17"
"oai:clok.uclan.ac.uk:9429","7375626A656374733D48:4843","83141","17"
"oai:clok.uclan.ac.uk:9429","74797065733D626F6F6B","83142","17"
"oai:clok.uclan.ac.uk:9431","7374617475733D707562","83143","17"
"oai:clok.uclan.ac.uk:9431","7375626A656374733D4A:4A56","83144","17"
"oai:clok.uclan.ac.uk:9431","74797065733D61727469636C65","83145","17"
"oai:clok.uclan.ac.uk:9432","7374617475733D707562","83146","17"
"oai:clok.uclan.ac.uk:9432","7375626A656374733D48:4843","83147","17"
"oai:clok.uclan.ac.uk:9432","74797065733D61727469636C65","83148","17"
"oai:clok.uclan.ac.uk:9433","7374617475733D707562","83149","17"
"oai:clok.uclan.ac.uk:9433","7375626A656374733D48:4843","83150","17"
"oai:clok.uclan.ac.uk:9433","74797065733D61727469636C65","83151","17"
"oai:clok.uclan.ac.uk:9434","7374617475733D707562","83152","17"
"oai:clok.uclan.ac.uk:9434","7375626A656374733D52:525A","83153","17"
"oai:clok.uclan.ac.uk:9434","74797065733D61727469636C65","83154","17"
"oai:clok.uclan.ac.uk:9436","7374617475733D707562","83155","17"
"oai:clok.uclan.ac.uk:9436","7375626A656374733D48:4854","83156","17"
"oai:clok.uclan.ac.uk:9436","74797065733D61727469636C65","83157","17"
"oai:clok.uclan.ac.uk:9437","7374617475733D707562","83158","17"
"oai:clok.uclan.ac.uk:9437","7375626A656374733D48:4854","83159","17"
"oai:clok.uclan.ac.uk:9437","74797065733D61727469636C65","83160","17"
"oai:clok.uclan.ac.uk:9438","7374617475733D707562","83161","17"
"oai:clok.uclan.ac.uk:9438","7375626A656374733D48:4854","83162","17"
"oai:clok.uclan.ac.uk:9438","74797065733D61727469636C65","83163","17"
"oai:clok.uclan.ac.uk:9440","7374617475733D707562","83164","17"
"oai:clok.uclan.ac.uk:9440","7375626A656374733D51:5143","83165","17"
"oai:clok.uclan.ac.uk:9440","74797065733D61727469636C65","83166","17"
"oai:clok.uclan.ac.uk:9441","7374617475733D707562","83167","17"
"oai:clok.uclan.ac.uk:9441","7375626A656374733D48:4831","83168","17"
"oai:clok.uclan.ac.uk:9441","74797065733D6F74686572","83169","17"
"oai:clok.uclan.ac.uk:9442","7374617475733D707562","83170","17"
"oai:clok.uclan.ac.uk:9442","7375626A656374733D52:5247","83171","17"
"oai:clok.uclan.ac.uk:9442","74797065733D61727469636C65","83172","17"
"oai:clok.uclan.ac.uk:9444","7374617475733D707562","83173","17"
"oai:clok.uclan.ac.uk:9444","7375626A656374733D48:4831","83174","17"
"oai:clok.uclan.ac.uk:9444","74797065733D61727469636C65","83175","17"
"oai:clok.uclan.ac.uk:9445","7374617475733D707562","83176","17"
"oai:clok.uclan.ac.uk:9445","7375626A656374733D47:4756","83177","17"
"oai:clok.uclan.ac.uk:9445","74797065733D626F6F6B","83178","17"
"oai:clok.uclan.ac.uk:9446","7374617475733D707562","83179","17"
"oai:clok.uclan.ac.uk:9446","7375626A656374733D48:4831","83180","17"
"oai:clok.uclan.ac.uk:9446","74797065733D626F6F6B","83181","17"
"oai:clok.uclan.ac.uk:9447","7374617475733D707562","83182","17"
"oai:clok.uclan.ac.uk:9447","7375626A656374733D51:5142","83183","17"
"oai:clok.uclan.ac.uk:9447","74797065733D61727469636C65","83184","17"
"oai:clok.uclan.ac.uk:9448","7374617475733D707562","83185","17"
"oai:clok.uclan.ac.uk:9448","7375626A656374733D51:5131","83186","17"
"oai:clok.uclan.ac.uk:9448","74797065733D636F6E666572656E63655F6974656D","83187","17"
"oai:clok.uclan.ac.uk:9449","7374617475733D707562","83188","17"
"oai:clok.uclan.ac.uk:9449","7375626A656374733D48:4843","83189","17"
"oai:clok.uclan.ac.uk:9449","74797065733D61727469636C65","83190","17"
"oai:clok.uclan.ac.uk:9453","7374617475733D707562","83191","17"
"oai:clok.uclan.ac.uk:9453","7375626A656374733D52:5247","83192","17"
"oai:clok.uclan.ac.uk:9453","7375626A656374733D52:5256","83193","17"
"oai:clok.uclan.ac.uk:9453","74797065733D61727469636C65","83194","17"
"oai:clok.uclan.ac.uk:9454","7374617475733D707562","83195","17"
"oai:clok.uclan.ac.uk:9454","7375626A656374733D52:524D","83196","17"
"oai:clok.uclan.ac.uk:9454","7375626A656374733D52:5256","83197","17"
"oai:clok.uclan.ac.uk:9454","74797065733D626F6F6B5F73656374696F6E","83198","17"
"oai:clok.uclan.ac.uk:9455","7374617475733D707562","83199","17"
"oai:clok.uclan.ac.uk:9455","7375626A656374733D52:5253","83200","17"
"oai:clok.uclan.ac.uk:9455","7375626A656374733D52:5256","83201","17"
"oai:clok.uclan.ac.uk:9455","74797065733D61727469636C65","83202","17"
"oai:clok.uclan.ac.uk:9456","7374617475733D756E707562","83203","17"
"oai:clok.uclan.ac.uk:9456","7375626A656374733D52:5256","83204","17"
"oai:clok.uclan.ac.uk:9456","74797065733D636F6E666572656E63655F6974656D","83205","17"
"oai:clok.uclan.ac.uk:9459","7374617475733D707562","83206","17"
"oai:clok.uclan.ac.uk:9459","7375626A656374733D52:5231","83207","17"
"oai:clok.uclan.ac.uk:9459","74797065733D61727469636C65","83208","17"
"oai:clok.uclan.ac.uk:9460","7374617475733D707562","83209","17"
"oai:clok.uclan.ac.uk:9460","7375626A656374733D52:5231","83210","17"
"oai:clok.uclan.ac.uk:9460","74797065733D61727469636C65","83211","17"
"oai:clok.uclan.ac.uk:9461","7374617475733D707562","83212","17"
"oai:clok.uclan.ac.uk:9461","7375626A656374733D52:5231","83213","17"
"oai:clok.uclan.ac.uk:9461","74797065733D61727469636C65","83214","17"
"oai:clok.uclan.ac.uk:9463","7374617475733D707562","83215","17"
"oai:clok.uclan.ac.uk:9463","7375626A656374733D52:5231","83216","17"
"oai:clok.uclan.ac.uk:9463","74797065733D61727469636C65","83217","17"
"oai:clok.uclan.ac.uk:9464","7374617475733D707562","83218","17"
"oai:clok.uclan.ac.uk:9464","7375626A656374733D52:5231","83219","17"
"oai:clok.uclan.ac.uk:9464","74797065733D61727469636C65","83220","17"
"oai:clok.uclan.ac.uk:9465","7374617475733D707562","83221","17"
"oai:clok.uclan.ac.uk:9465","7375626A656374733D52:5231","83222","17"
"oai:clok.uclan.ac.uk:9465","74797065733D626F6F6B","83223","17"
"oai:clok.uclan.ac.uk:9466","7374617475733D707562","83224","17"
"oai:clok.uclan.ac.uk:9466","7375626A656374733D52:5231","83225","17"
"oai:clok.uclan.ac.uk:9466","74797065733D626F6F6B","83226","17"
"oai:clok.uclan.ac.uk:9467","7374617475733D707562","83227","17"
"oai:clok.uclan.ac.uk:9467","7375626A656374733D41:4149","83228","17"
"oai:clok.uclan.ac.uk:9467","7375626A656374733D51:5131","83229","17"
"oai:clok.uclan.ac.uk:9467","74797065733D746865736973","83230","17"
"oai:clok.uclan.ac.uk:9468","7374617475733D707562","83231","17"
"oai:clok.uclan.ac.uk:9468","7375626A656374733D4E:4E31","83232","17"
"oai:clok.uclan.ac.uk:9468","7375626A656374733D4E:4E44","83233","17"
"oai:clok.uclan.ac.uk:9468","74797065733D61727469636C65","83234","17"
"oai:clok.uclan.ac.uk:9469","7374617475733D707562","83235","17"
"oai:clok.uclan.ac.uk:9469","7375626A656374733D52:524A:524A313031","83236","17"
"oai:clok.uclan.ac.uk:9469","7375626A656374733D52:5254","83237","17"
"oai:clok.uclan.ac.uk:9469","74797065733D61727469636C65","83238","17"
"oai:clok.uclan.ac.uk:9471","7374617475733D707562","83239","17"
"oai:clok.uclan.ac.uk:9471","7375626A656374733D52:524A:524A313031","83240","17"
"oai:clok.uclan.ac.uk:9471","7375626A656374733D52:5254","83241","17"
"oai:clok.uclan.ac.uk:9471","74797065733D61727469636C65","83242","17"
"oai:clok.uclan.ac.uk:9472","7374617475733D707562","83243","17"
"oai:clok.uclan.ac.uk:9472","7375626A656374733D48:4831","83244","17"
"oai:clok.uclan.ac.uk:9472","7375626A656374733D4A:4A4E","83245","17"
"oai:clok.uclan.ac.uk:9472","7375626A656374733D4A:4A4E:4A4E313031","83246","17"
"oai:clok.uclan.ac.uk:9472","7375626A656374733D52:5254","83247","17"
"oai:clok.uclan.ac.uk:9472","74797065733D61727469636C65","83248","17"
"oai:clok.uclan.ac.uk:9473","7374617475733D756E707562","83249","17"
"oai:clok.uclan.ac.uk:9473","7375626A656374733D47:4731","83250","17"
"oai:clok.uclan.ac.uk:9473","7375626A656374733D48:4844","83251","17"
"oai:clok.uclan.ac.uk:9473","7375626A656374733D4A:4A53","83252","17"
"oai:clok.uclan.ac.uk:9473","74797065733D636F6E666572656E63655F6974656D","83253","17"
"oai:clok.uclan.ac.uk:9478","7374617475733D707562","83254","17"
"oai:clok.uclan.ac.uk:9478","7375626A656374733D52:5231","83255","17"
"oai:clok.uclan.ac.uk:9478","74797065733D61727469636C65","83256","17"
"oai:clok.uclan.ac.uk:9479","7374617475733D707562","83257","17"
"oai:clok.uclan.ac.uk:9479","7375626A656374733D52:5231","83258","17"
"oai:clok.uclan.ac.uk:9479","74797065733D61727469636C65","83259","17"
"oai:clok.uclan.ac.uk:9480","7374617475733D707562","83260","17"
"oai:clok.uclan.ac.uk:9480","7375626A656374733D48:4831","83261","17"
"oai:clok.uclan.ac.uk:9480","7375626A656374733D48:484D","83262","17"
"oai:clok.uclan.ac.uk:9480","7375626A656374733D50:5031","83263","17"
"oai:clok.uclan.ac.uk:9480","74797065733D61727469636C65","83264","17"
"oai:clok.uclan.ac.uk:9482","7374617475733D707562","83265","17"
"oai:clok.uclan.ac.uk:9482","7375626A656374733D54:544A","83266","17"
"oai:clok.uclan.ac.uk:9482","74797065733D61727469636C65","83267","17"
"oai:clok.uclan.ac.uk:9483","7374617475733D707562","83268","17"
"oai:clok.uclan.ac.uk:9483","7375626A656374733D48:4831","83269","17"
"oai:clok.uclan.ac.uk:9483","7375626A656374733D48:484E","83270","17"
"oai:clok.uclan.ac.uk:9483","7375626A656374733D48:4854","83271","17"
"oai:clok.uclan.ac.uk:9483","74797065733D6D6F6E6F6772617068","83272","17"
"oai:clok.uclan.ac.uk:9484","7374617475733D707562","83273","17"
"oai:clok.uclan.ac.uk:9484","7375626A656374733D48:4831","83274","17"
"oai:clok.uclan.ac.uk:9484","74797065733D636F6E666572656E63655F6974656D","83275","17"
"oai:clok.uclan.ac.uk:9485","7374617475733D707562","83276","17"
"oai:clok.uclan.ac.uk:9485","7375626A656374733D51:5142","83277","17"
"oai:clok.uclan.ac.uk:9485","74797065733D61727469636C65","83278","17"
"oai:clok.uclan.ac.uk:9486","7374617475733D707562","83279","17"
"oai:clok.uclan.ac.uk:9486","7375626A656374733D48:4831","83280","17"
"oai:clok.uclan.ac.uk:9486","7375626A656374733D48:484E","83281","17"
"oai:clok.uclan.ac.uk:9486","7375626A656374733D48:4851","83282","17"
"oai:clok.uclan.ac.uk:9486","74797065733D636F6E666572656E63655F6974656D","83283","17"
"oai:clok.uclan.ac.uk:9487","7374617475733D707562","83284","17"
"oai:clok.uclan.ac.uk:9487","7375626A656374733D48:4831","83285","17"
"oai:clok.uclan.ac.uk:9487","7375626A656374733D48:484E","83286","17"
"oai:clok.uclan.ac.uk:9487","7375626A656374733D48:4854","83287","17"
"oai:clok.uclan.ac.uk:9487","74797065733D636F6E666572656E63655F6974656D","83288","17"
"oai:clok.uclan.ac.uk:9490","7374617475733D707562","83289","17"
"oai:clok.uclan.ac.uk:9490","7375626A656374733D51:5142","83290","17"
"oai:clok.uclan.ac.uk:9490","74797065733D61727469636C65","83291","17"
"oai:clok.uclan.ac.uk:9491","7374617475733D707562","83292","17"
"oai:clok.uclan.ac.uk:9491","7375626A656374733D48:4831","83293","17"
"oai:clok.uclan.ac.uk:9491","7375626A656374733D48:484E","83294","17"
"oai:clok.uclan.ac.uk:9491","7375626A656374733D48:4854","83295","17"
"oai:clok.uclan.ac.uk:9491","74797065733D636F6E666572656E63655F6974656D","83296","17"
"oai:clok.uclan.ac.uk:9492","7374617475733D707562","83297","17"
"oai:clok.uclan.ac.uk:9492","7375626A656374733D48:4831","83298","17"
"oai:clok.uclan.ac.uk:9492","74797065733D636F6E666572656E63655F6974656D","83299","17"
"oai:clok.uclan.ac.uk:9493","7374617475733D707562","83300","17"
"oai:clok.uclan.ac.uk:9493","7375626A656374733D51:5142","83301","17"
"oai:clok.uclan.ac.uk:9493","74797065733D61727469636C65","83302","17"
"oai:clok.uclan.ac.uk:9494","7374617475733D707562","83303","17"
"oai:clok.uclan.ac.uk:9494","7375626A656374733D51:5142","83304","17"
"oai:clok.uclan.ac.uk:9494","74797065733D61727469636C65","83305","17"
"oai:clok.uclan.ac.uk:9495","7374617475733D707562","83306","17"
"oai:clok.uclan.ac.uk:9495","7375626A656374733D48:4831","83307","17"
"oai:clok.uclan.ac.uk:9495","74797065733D626F6F6B5F73656374696F6E","83308","17"
"oai:clok.uclan.ac.uk:9496","7374617475733D707562","83309","17"
"oai:clok.uclan.ac.uk:9496","7375626A656374733D51:5142","83310","17"
"oai:clok.uclan.ac.uk:9496","74797065733D61727469636C65","83311","17"
"oai:clok.uclan.ac.uk:9498","7374617475733D707562","83312","17"
"oai:clok.uclan.ac.uk:9498","7375626A656374733D51:5142","83313","17"
"oai:clok.uclan.ac.uk:9498","74797065733D61727469636C65","83314","17"
"oai:clok.uclan.ac.uk:9499","7374617475733D707562","83315","17"
"oai:clok.uclan.ac.uk:9499","7375626A656374733D51:5142","83316","17"
"oai:clok.uclan.ac.uk:9499","74797065733D61727469636C65","83317","17"
"oai:clok.uclan.ac.uk:9500","7374617475733D707562","83318","17"
"oai:clok.uclan.ac.uk:9500","7375626A656374733D51:5142","83319","17"
"oai:clok.uclan.ac.uk:9500","74797065733D61727469636C65","83320","17"
"oai:clok.uclan.ac.uk:9501","7374617475733D707562","83321","17"
"oai:clok.uclan.ac.uk:9501","7375626A656374733D51:5142","83322","17"
"oai:clok.uclan.ac.uk:9501","74797065733D61727469636C65","83323","17"
"oai:clok.uclan.ac.uk:9503","7374617475733D707562","83324","17"
"oai:clok.uclan.ac.uk:9503","7375626A656374733D48:4831","83325","17"
"oai:clok.uclan.ac.uk:9503","74797065733D61727469636C65","83326","17"
"oai:clok.uclan.ac.uk:9506","7374617475733D707562","83327","17"
"oai:clok.uclan.ac.uk:9506","7375626A656374733D50:504E:504E32303030","83328","17"
"oai:clok.uclan.ac.uk:9506","74797065733D61727469636C65","83329","17"
"oai:clok.uclan.ac.uk:9507","7374617475733D707562","83330","17"
"oai:clok.uclan.ac.uk:9507","7375626A656374733D48:4831","83331","17"
"oai:clok.uclan.ac.uk:9507","7375626A656374733D4C:4C31","83332","17"
"oai:clok.uclan.ac.uk:9507","7375626A656374733D4C:4C42","83333","17"
"oai:clok.uclan.ac.uk:9507","7375626A656374733D4C:4C43","83334","17"
"oai:clok.uclan.ac.uk:9507","74797065733D626F6F6B","83335","17"
"oai:clok.uclan.ac.uk:9508","7374617475733D707562","83336","17"
"oai:clok.uclan.ac.uk:9508","7375626A656374733D54:5441","83337","17"
"oai:clok.uclan.ac.uk:9508","74797065733D636F6E666572656E63655F6974656D","83338","17"
"oai:clok.uclan.ac.uk:9509","7374617475733D707562","83339","17"
"oai:clok.uclan.ac.uk:9509","7375626A656374733D54:5448","83340","17"
"oai:clok.uclan.ac.uk:9509","74797065733D636F6E666572656E63655F6974656D","83341","17"
"oai:clok.uclan.ac.uk:9510","7374617475733D707562","83342","17"
"oai:clok.uclan.ac.uk:9510","7375626A656374733D54:544B","83343","17"
"oai:clok.uclan.ac.uk:9510","74797065733D636F6E666572656E63655F6974656D","83344","17"
"oai:clok.uclan.ac.uk:9512","7374617475733D707562","83345","17"
"oai:clok.uclan.ac.uk:9512","7375626A656374733D54:544B","83346","17"
"oai:clok.uclan.ac.uk:9512","74797065733D636F6E666572656E63655F6974656D","83347","17"
"oai:clok.uclan.ac.uk:9520","7374617475733D707562","83348","17"
"oai:clok.uclan.ac.uk:9520","7375626A656374733D41:4149","83349","17"
"oai:clok.uclan.ac.uk:9520","74797065733D61727469636C65","83350","17"
"oai:clok.uclan.ac.uk:9521","7374617475733D707562","83351","17"
"oai:clok.uclan.ac.uk:9521","7375626A656374733D52:5247","83352","17"
"oai:clok.uclan.ac.uk:9521","74797065733D626F6F6B5F73656374696F6E","83353","17"
"oai:clok.uclan.ac.uk:9522","7374617475733D707562","83354","17"
"oai:clok.uclan.ac.uk:9522","7375626A656374733D48:4845","83355","17"
"oai:clok.uclan.ac.uk:9522","74797065733D61727469636C65","83356","17"
"oai:clok.uclan.ac.uk:9523","7374617475733D707562","83357","17"
"oai:clok.uclan.ac.uk:9523","7375626A656374733D48:4831","83358","17"
"oai:clok.uclan.ac.uk:9523","74797065733D626F6F6B5F73656374696F6E","83359","17"
"oai:clok.uclan.ac.uk:9524","7374617475733D707562","83360","17"
"oai:clok.uclan.ac.uk:9524","7375626A656374733D47:4756","83361","17"
"oai:clok.uclan.ac.uk:9524","7375626A656374733D48:4831","83362","17"
"oai:clok.uclan.ac.uk:9524","74797065733D626F6F6B","83363","17"
"oai:clok.uclan.ac.uk:9525","7374617475733D707562","83364","17"
"oai:clok.uclan.ac.uk:9525","7375626A656374733D47:4756","83365","17"
"oai:clok.uclan.ac.uk:9525","7375626A656374733D48:4831","83366","17"
"oai:clok.uclan.ac.uk:9525","74797065733D626F6F6B","83367","17"
"oai:clok.uclan.ac.uk:9526","7374617475733D707562","83368","17"
"oai:clok.uclan.ac.uk:9526","7375626A656374733D47:4756","83369","17"
"oai:clok.uclan.ac.uk:9526","7375626A656374733D48:4831","83370","17"
"oai:clok.uclan.ac.uk:9526","74797065733D626F6F6B5F73656374696F6E","83371","17"
"oai:clok.uclan.ac.uk:9528","7374617475733D707562","83372","17"
"oai:clok.uclan.ac.uk:9528","7375626A656374733D52:5254","83373","17"
"oai:clok.uclan.ac.uk:9528","74797065733D61727469636C65","83374","17"
"oai:clok.uclan.ac.uk:9529","7374617475733D707562","83375","17"
"oai:clok.uclan.ac.uk:9529","7375626A656374733D48:4845","83376","17"
"oai:clok.uclan.ac.uk:9529","74797065733D61727469636C65","83377","17"
"oai:clok.uclan.ac.uk:9530","7374617475733D707562","83378","17"
"oai:clok.uclan.ac.uk:9530","7375626A656374733D4C:4C42","83379","17"
"oai:clok.uclan.ac.uk:9530","7375626A656374733D4C:4C42:4C4232333030","83380","17"
"oai:clok.uclan.ac.uk:9530","7375626A656374733D4C:4C42:4C4232333631","83381","17"
"oai:clok.uclan.ac.uk:9530","74797065733D626F6F6B5F73656374696F6E","83382","17"
"oai:clok.uclan.ac.uk:9531","7374617475733D707562","83383","17"
"oai:clok.uclan.ac.uk:9531","7375626A656374733D52:524A:524A313031","83384","17"
"oai:clok.uclan.ac.uk:9531","74797065733D61727469636C65","83385","17"
"oai:clok.uclan.ac.uk:9532","7374617475733D707562","83386","17"
"oai:clok.uclan.ac.uk:9532","7375626A656374733D52:524A:524A313031","83387","17"
"oai:clok.uclan.ac.uk:9532","74797065733D61727469636C65","83388","17"
"oai:clok.uclan.ac.uk:9533","7374617475733D707562","83389","17"
"oai:clok.uclan.ac.uk:9533","7375626A656374733D47:4756","83390","17"
"oai:clok.uclan.ac.uk:9533","74797065733D626F6F6B5F73656374696F6E","83391","17"
"oai:clok.uclan.ac.uk:9534","7374617475733D707562","83392","17"
"oai:clok.uclan.ac.uk:9534","7375626A656374733D52:524A:524A313031","83393","17"
"oai:clok.uclan.ac.uk:9534","74797065733D61727469636C65","83394","17"
"oai:clok.uclan.ac.uk:9535","7374617475733D707562","83395","17"
"oai:clok.uclan.ac.uk:9535","7375626A656374733D52:524A:524A313031","83396","17"
"oai:clok.uclan.ac.uk:9535","74797065733D61727469636C65","83397","17"
"oai:clok.uclan.ac.uk:9537","7374617475733D707562","83398","17"
"oai:clok.uclan.ac.uk:9537","7375626A656374733D42:4246","83399","17"
"oai:clok.uclan.ac.uk:9537","74797065733D61727469636C65","83400","17"
"oai:clok.uclan.ac.uk:9538","7374617475733D7375626D6974746564","83401","17"
"oai:clok.uclan.ac.uk:9538","7375626A656374733D42:4246","83402","17"
"oai:clok.uclan.ac.uk:9538","74797065733D61727469636C65","83403","17"
"oai:clok.uclan.ac.uk:9539","7374617475733D707562","83404","17"
"oai:clok.uclan.ac.uk:9539","7375626A656374733D42:4246","83405","17"
"oai:clok.uclan.ac.uk:9539","74797065733D61727469636C65","83406","17"
"oai:clok.uclan.ac.uk:9543","7374617475733D6163636570746564","83407","17"
"oai:clok.uclan.ac.uk:9543","7375626A656374733D51:5131","83408","17"
"oai:clok.uclan.ac.uk:9543","74797065733D746865736973","83409","17"
"oai:clok.uclan.ac.uk:9544","7374617475733D707562","83410","17"
"oai:clok.uclan.ac.uk:9544","7375626A656374733D50:504E","83411","17"
"oai:clok.uclan.ac.uk:9544","74797065733D626F6F6B5F73656374696F6E","83412","17"
"oai:clok.uclan.ac.uk:9545","7374617475733D6163636570746564","83413","17"
"oai:clok.uclan.ac.uk:9545","7375626A656374733D51:514D","83414","17"
"oai:clok.uclan.ac.uk:9545","74797065733D746865736973","83415","17"
"oai:clok.uclan.ac.uk:9547","7374617475733D6163636570746564","83416","17"
"oai:clok.uclan.ac.uk:9547","7375626A656374733D51:5142","83417","17"
"oai:clok.uclan.ac.uk:9547","74797065733D746865736973","83418","17"
"oai:clok.uclan.ac.uk:9550","7374617475733D756E707562","83419","17"
"oai:clok.uclan.ac.uk:9550","7375626A656374733D54:5444","83420","17"
"oai:clok.uclan.ac.uk:9550","74797065733D746865736973","83421","17"
"oai:clok.uclan.ac.uk:9552","7374617475733D6163636570746564","83422","17"
"oai:clok.uclan.ac.uk:9552","7375626A656374733D51:5150","83423","17"
"oai:clok.uclan.ac.uk:9552","74797065733D746865736973","83424","17"
"oai:clok.uclan.ac.uk:9553","7374617475733D707562","83425","17"
"oai:clok.uclan.ac.uk:9553","7375626A656374733D42:4246","83426","17"
"oai:clok.uclan.ac.uk:9553","74797065733D61727469636C65","83427","17"
"oai:clok.uclan.ac.uk:9554","7374617475733D6163636570746564","83428","17"
"oai:clok.uclan.ac.uk:9554","7375626A656374733D51:5148:5148333031","83429","17"
